,minutes_watched,clv,clv_wins,region,channel
2748,21.0,160.0,160.0,Rest_of_the_world,YouTube
2749,64.0,160.0,160.0,USA/Canada/As,Other
2750,103.0,160.0,160.0,USA/Canada/As,Google
2751,178.0,209.26,209.26,USA/Canada/As,Google
2752,433.5,160.0,160.0,Rest_of_the_world,Twitter
2753,12.0,159.82,159.82,USA/Canada/As,YouTube
2754,462.0,64.83,64.83,USA/Canada/As,Friend
2755,387.0,159.96,159.96,Rest_of_the_world,Google
2756,1309.0,84.14,84.14,Rest_of_the_world,Other
2757,10590.0,64.8,64.8,USA/Canada/As,Google
2758,276.0,160.0,160.0,USA/Canada/As,Other
2759,723.0,64.8,64.8,Rest_of_the_world,YouTube
2760,258.0,192.0,192.0,USA/Canada/As,Other
2761,534.0,216.4,216.4,USA/Canada/As,Friend
2762,181.0,86.24,86.24,Rest_of_the_world,LinkedIn
2763,213.0,84.14,84.14,Rest_of_the_world,LinkedIn
2764,1432.0,151.21,151.21,USA/Canada/As,YouTube
2765,309.0,159.82,159.82,USA/Canada/As,Facebook
2766,308.0,84.14,84.14,Rest_of_the_world,YouTube
2767,1311.0,163.53,163.53,USA/Canada/As,Friend
2768,197.0,86.24,86.24,West_EU,YouTube
2769,0.0,49.5,49.5,USA/Canada/As,Google
2770,134.0,164.0,164.0,USA/Canada/As,YouTube
2771,84.0,86.24,86.24,Rest_of_the_world,Friend
2772,2667.0,164.0,164.0,USA/Canada/As,Instagram
2773,113.0,164.0,164.0,USA/Canada/As,YouTube
2774,46.0,164.0,164.0,USA/Canada/As,YouTube
2775,18.0,164.0,164.0,Rest_of_the_world,YouTube
2776,36.0,164.0,164.0,USA/Canada/As,Google
2777,191.0,86.24,86.24,Rest_of_the_world,Friend
2778,214.0,164.0,164.0,Rest_of_the_world,Google
2779,3220.0,97.22,97.22,USA/Canada/As,Instagram
2780,3276.0,174.6,174.6,Rest_of_the_world,Google
2781,2680.0,64.8,64.8,USA/Canada/As,Other
2782,294.0,164.0,164.0,USA/Canada/As,Instagram
2783,8.0,86.24,86.24,Rest_of_the_world,Google
2784,12.0,206.23,206.23,West_EU,Google
2785,78.0,164.0,164.0,USA/Canada/As,Other
2786,2324.0,200.0,200.0,USA/Canada/As,YouTube
2787,340.0,78.87,78.87,Rest_of_the_world,Friend
2788,419.0,164.0,164.0,USA/Canada/As,YouTube
2789,941.0,164.0,164.0,USA/Canada/As,Google
2790,333.0,164.0,164.0,USA/Canada/As,YouTube
2791,941.0,45.15,45.15,West_EU,YouTube
2792,365.0,174.0,174.0,USA/Canada/As,YouTube
2793,395.0,164.0,164.0,USA/Canada/As,LinkedIn
2794,524.0,86.24,86.24,Rest_of_the_world,YouTube
2795,19.0,164.0,164.0,USA/Canada/As,Other
2796,67.0,164.0,164.0,USA/Canada/As,YouTube
2797,907.0,164.0,164.0,USA/Canada/As,YouTube
2798,380.5,164.0,164.0,USA/Canada/As,YouTube
2799,985.0,164.0,164.0,Rest_of_the_world,YouTube
2800,63.0,164.12,164.12,USA/Canada/As,Facebook
2801,20.0,49.64,49.64,USA/Canada/As,Other
2802,358.0,86.24,86.24,Rest_of_the_world,Friend
2803,4757.0,202.59,202.59,West_EU,Google
2804,380.5,164.27,164.27,USA/Canada/As,YouTube
2805,355.0,164.0,164.0,Rest_of_the_world,LinkedIn
2806,116.0,164.0,164.0,Rest_of_the_world,Google
2807,1823.0,164.64,164.64,Rest_of_the_world,YouTube
2808,324.0,263.0,263.0,USA/Canada/As,LinkedIn
2809,4614.0,164.0,164.0,Rest_of_the_world,YouTube
2810,1013.0,64.8,64.8,USA/Canada/As,YouTube
2811,7940.0,46.36,46.36,Rest_of_the_world,Friend
2812,1867.0,61.2,61.2,USA/Canada/As,YouTube
2813,3561.0,91.91,91.91,Rest_of_the_world,Friend
2814,388.0,173.45,173.45,USA/Canada/As,Google
2815,753.0,174.0,174.0,USA/Canada/As,Instagram
2816,3175.0,204.61,204.61,USA/Canada/As,Google
2817,2614.0,14.25,14.25,Rest_of_the_world,Instagram
2818,380.0,174.0,174.0,Rest_of_the_world,YouTube
2819,190.0,68.36,68.36,Rest_of_the_world,YouTube
2820,41.0,78.87,78.87,Rest_of_the_world,Instagram
2821,518.0,240.0,240.0,USA/Canada/As,Friend
2822,1186.0,91.5,91.5,Rest_of_the_world,Instagram
2823,441.0,91.5,91.5,Rest_of_the_world,Instagram
2824,1149.0,49.39,49.39,Rest_of_the_world,Instagram
2825,209.0,19.0,19.0,Rest_of_the_world,Friend
2826,24.0,149.57,149.57,USA/Canada/As,Instagram
2827,2762.0,34.2,34.2,Rest_of_the_world,Instagram
2828,6088.0,174.0,174.0,Rest_of_the_world,Google
2829,778.0,62.22,62.22,USA/Canada/As,Google
2830,1018.0,174.6,174.6,Rest_of_the_world,YouTube
2831,12.0,78.87,78.87,Rest_of_the_world,YouTube
2832,945.0,36.0,36.0,USA/Canada/As,Friend
2833,138.0,109.8,109.8,Rest_of_the_world,Friend
2834,2642.0,174.61,174.61,USA/Canada/As,Google
2835,213.0,19.0,19.0,Rest_of_the_world,Google
2836,351.0,64.8,64.8,Rest_of_the_world,YouTube
2837,1747.0,34.2,34.2,Rest_of_the_world,YouTube
2838,390.0,36.0,36.0,Rest_of_the_world,YouTube
2839,549.0,43.22,43.22,Rest_of_the_world,LinkedIn
2840,276.0,199.49,199.49,USA/Canada/As,Other
2841,1167.0,240.0,240.0,Rest_of_the_world,YouTube
2842,660.0,184.44,184.44,Rest_of_the_world,Other
2843,78.0,91.5,91.5,Rest_of_the_world,Instagram
2844,4474.0,211.09,211.09,USA/Canada/As,Other
2845,127.0,36.0,36.0,USA/Canada/As,Google
2846,226.0,90.87,90.87,Rest_of_the_world,Google
2847,1150.0,97.0,97.0,USA/Canada/As,YouTube
2848,662.0,174.0,174.0,Rest_of_the_world,Other
2849,18.0,49.5,49.5,USA/Canada/As,Other
2850,12.0,174.0,174.0,USA/Canada/As,YouTube
2851,568.0,121.0,121.0,USA/Canada/As,Facebook
2852,2223.0,0.0,0.0,Rest_of_the_world,Google
2853,1333.0,174.0,174.0,Rest_of_the_world,YouTube
2854,138.0,172.95,172.95,USA/Canada/As,YouTube
2855,162.0,48.6,48.6,USA/Canada/As,LinkedIn
2856,515.0,36.0,36.0,USA/Canada/As,YouTube
2857,352.0,78.87,78.87,Rest_of_the_world,Instagram
2858,131.0,240.0,240.0,USA/Canada/As,Google
2859,902.0,122.27,122.27,USA/Canada/As,Friend
2860,298.0,314.27,281.105,USA/Canada/As,Friend
2861,1523.0,174.0,174.0,Rest_of_the_world,YouTube
2862,149.0,184.44,184.44,USA/Canada/As,Other
2863,35.0,91.5,91.5,Rest_of_the_world,Google
2864,414.0,211.51,211.51,Rest_of_the_world,YouTube
2865,3300.0,19.0,19.0,Rest_of_the_world,LinkedIn
2866,296.0,93.57,93.57,USA/Canada/As,YouTube
2867,247.0,29.0,29.0,USA/Canada/As,YouTube
2868,1.0,49.33,49.33,West_EU,LinkedIn
2869,643.0,25.65,25.65,Rest_of_the_world,Friend
2870,749.0,240.0,240.0,Rest_of_the_world,Friend
2871,6.0,36.0,36.0,Rest_of_the_world,YouTube
2872,383.0,63.63,63.63,Rest_of_the_world,YouTube
2873,3607.0,68.15,68.15,Rest_of_the_world,YouTube
2874,29196.0,467.8,281.105,USA/Canada/As,Friend
2875,599.0,19.0,19.0,Rest_of_the_world,Google
2876,133.0,19.0,19.0,Rest_of_the_world,Google
2877,871.0,36.0,36.0,USA/Canada/As,Other
2878,1629.0,63.0,63.0,Rest_of_the_world,YouTube
2879,1111.0,96.99,96.99,Rest_of_the_world,Friend
2880,101.0,61.18,61.18,West_EU,Other
2881,755.0,44.14,44.14,West_EU,Facebook
2882,114.0,172.78,172.78,USA/Canada/As,Instagram
2883,38.0,0.0,0.0,Rest_of_the_world,Instagram
2884,299.0,84.96,84.96,USA/Canada/As,Google
2885,260.0,174.6,174.6,Rest_of_the_world,Google
2886,2.0,1.2,1.2,Rest_of_the_world,LinkedIn
2887,614.0,19.0,19.0,Rest_of_the_world,Google
2888,7561.0,36.0,36.0,USA/Canada/As,Google
2889,1790.0,174.0,174.0,USA/Canada/As,YouTube
2890,554.0,174.0,174.0,Rest_of_the_world,LinkedIn
2891,780.0,111.34,111.34,Rest_of_the_world,LinkedIn
2892,400.0,43.34,43.34,West_EU,YouTube
2893,560.0,91.5,91.5,Rest_of_the_world,LinkedIn
2894,120.0,174.0,174.0,USA/Canada/As,YouTube
2895,97.0,192.37,192.37,Rest_of_the_world,Other
2896,2164.0,33.25,33.25,Rest_of_the_world,YouTube
2897,108.0,78.87,78.87,Rest_of_the_world,YouTube
2898,798.0,211.37,211.37,West_EU,Friend
2899,181.0,173.27,173.27,Rest_of_the_world,Other
2900,253.0,174.0,174.0,Rest_of_the_world,Other
2901,35.0,49.5,49.5,USA/Canada/As,YouTube
2902,378.0,239.99,239.99,Rest_of_the_world,Friend
2903,376.0,36.0,36.0,USA/Canada/As,Other
2904,168.0,36.0,36.0,USA/Canada/As,Other
2905,1196.0,91.5,91.5,Rest_of_the_world,Instagram
2906,104.0,174.28,174.28,USA/Canada/As,Google
2907,580.0,36.0,36.0,USA/Canada/As,Other
2908,4276.0,71.7,71.7,West_EU,Other
2909,4032.0,19.0,19.0,Rest_of_the_world,YouTube
2910,1903.0,91.5,91.5,Rest_of_the_world,Google
2911,573.0,36.0,36.0,USA/Canada/As,YouTube
2912,155.0,130.0,130.0,USA/Canada/As,Facebook
2913,1500.0,36.0,36.0,Rest_of_the_world,Google
2914,3700.0,19.0,19.0,Rest_of_the_world,Instagram
2915,1459.0,93.49,93.49,USA/Canada/As,YouTube
2916,5545.0,34.2,34.2,Rest_of_the_world,YouTube
2917,247.0,36.04,36.04,USA/Canada/As,YouTube
2918,8504.0,19.0,19.0,Rest_of_the_world,YouTube
2919,1459.0,91.5,91.5,Rest_of_the_world,YouTube
2920,0.0,4.18,4.18,Rest_of_the_world,LinkedIn
2921,5.0,184.44,184.44,USA/Canada/As,YouTube
2922,1377.0,414.0,281.105,USA/Canada/As,YouTube
2923,40.0,82.04,82.04,Rest_of_the_world,Facebook
2924,347.0,68.36,68.36,Rest_of_the_world,Google
2925,631.0,34.22,34.22,Rest_of_the_world,Google
2926,484.0,143.99,143.99,West_EU,Instagram
2927,393.0,149.99,149.99,Rest_of_the_world,YouTube
2928,123.0,36.0,36.0,USA/Canada/As,YouTube
2929,203.0,184.91,184.91,USA/Canada/As,Instagram
2930,42.0,78.88,78.88,Rest_of_the_world,Instagram
2931,643.0,91.5,91.5,Rest_of_the_world,Friend
2932,266.0,36.0,36.0,Rest_of_the_world,YouTube
2933,365.0,96.99,96.99,Rest_of_the_world,YouTube
2934,33.0,240.0,240.0,USA/Canada/As,Google
2935,333.0,33.24,33.24,Rest_of_the_world,Instagram
2936,574.0,102.04,102.04,Rest_of_the_world,Google
2937,437.0,58.81,58.81,West_EU,Friend
2938,230.0,49.5,49.5,USA/Canada/As,Google
2939,1010.0,63.72,63.72,USA/Canada/As,Google
2940,243.0,27.0,27.0,USA/Canada/As,Google
2941,584.0,107.86,107.86,USA/Canada/As,YouTube
2942,6057.0,80.85,80.85,Rest_of_the_world,Friend
2943,1727.0,91.49,91.49,Rest_of_the_world,YouTube
2944,1457.0,184.44,184.44,Rest_of_the_world,YouTube
2945,200.0,42.84,42.84,West_EU,Instagram
2946,882.0,184.44,184.44,USA/Canada/As,Other
2947,48.0,49.33,49.33,USA/Canada/As,LinkedIn
2948,119.0,99.0,99.0,USA/Canada/As,Google
2949,694.0,78.88,78.88,Rest_of_the_world,Google
2950,1724.0,174.0,174.0,USA/Canada/As,Instagram
2951,1599.0,64.8,64.8,USA/Canada/As,YouTube
2952,301.0,273.45,273.45,USA/Canada/As,YouTube
2953,9438.0,86.98,86.98,Rest_of_the_world,Friend
2954,362.0,51.0,51.0,Rest_of_the_world,Instagram
2955,1.0,240.0,240.0,Rest_of_the_world,Other
2956,4.0,19.0,19.0,West_EU,YouTube
2957,304.0,18.93,18.93,Rest_of_the_world,LinkedIn
2958,1279.0,36.16,36.16,USA/Canada/As,Google
2959,8941.0,64.8,64.8,USA/Canada/As,YouTube
2960,696.0,63.63,63.63,Rest_of_the_world,Instagram
2961,104.0,240.0,240.0,USA/Canada/As,Friend
2962,1262.0,81.29,81.29,West_EU,YouTube
2963,297.0,19.0,19.0,West_EU,YouTube
2964,342.0,19.0,19.0,Rest_of_the_world,Instagram
2965,582.0,97.0,97.0,Rest_of_the_world,YouTube
2966,1620.0,34.18,34.18,Rest_of_the_world,YouTube
2967,435.0,51.0,51.0,Rest_of_the_world,YouTube
2968,1955.0,214.82,214.82,Rest_of_the_world,YouTube
2969,52.0,96.99,96.99,Rest_of_the_world,YouTube
2970,534.0,240.0,240.0,USA/Canada/As,Friend
2971,61.0,239.51,239.51,USA/Canada/As,LinkedIn
2972,875.0,184.44,184.44,USA/Canada/As,Other
2973,643.0,34.2,34.2,Rest_of_the_world,Twitter
2974,295.0,174.4,174.4,USA/Canada/As,Facebook
2975,276.0,99.0,99.0,USA/Canada/As,Other
2976,7.0,99.0,99.0,USA/Canada/As,Other
2977,989.0,77.11,77.11,USA/Canada/As,Google
2978,64.0,36.0,36.0,USA/Canada/As,Google
2979,883.0,78.88,78.88,Rest_of_the_world,LinkedIn
2980,264.0,174.24,174.24,USA/Canada/As,Google
2981,428.0,156.0,156.0,Rest_of_the_world,YouTube
2982,607.0,19.0,19.0,Rest_of_the_world,Facebook
2983,193.0,59.18,59.18,USA/Canada/As,Friend
2984,116.0,184.44,184.44,USA/Canada/As,YouTube
2985,3159.0,182.21,182.21,West_EU,Facebook
2986,372.0,121.0,121.0,Rest_of_the_world,LinkedIn
2987,6.0,156.0,156.0,USA/Canada/As,YouTube
2988,692.0,10.07,10.07,Rest_of_the_world,Friend
2989,69.0,184.44,184.44,Rest_of_the_world,Google
2990,2922.0,184.44,184.44,USA/Canada/As,YouTube
2991,276.0,10.07,10.07,Rest_of_the_world,Google
2992,209.0,119.0,119.0,USA/Canada/As,LinkedIn
2993,1263.0,146.41,146.41,West_EU,LinkedIn
2994,9436.0,63.63,63.63,Rest_of_the_world,LinkedIn
2995,864.0,259.0,259.0,USA/Canada/As,Instagram
2996,67.0,184.57,184.57,USA/Canada/As,YouTube
2997,230.0,43.2,43.2,Rest_of_the_world,LinkedIn
2998,3212.0,19.0,19.0,Rest_of_the_world,LinkedIn
2999,321.0,19.0,19.0,Rest_of_the_world,Google
3000,367.0,43.92,43.92,West_EU,LinkedIn
3001,238.0,19.0,19.0,Rest_of_the_world,Google
3002,2962.0,197.87,197.87,Rest_of_the_world,LinkedIn
3003,739.0,119.0,119.0,USA/Canada/As,Facebook
3004,413.0,36.0,36.0,USA/Canada/As,Other
3005,69.0,119.0,119.0,USA/Canada/As,Instagram
3006,20202.0,221.58,221.58,West_EU,YouTube
3007,842.0,119.0,119.0,USA/Canada/As,LinkedIn
3008,2385.0,122.75,122.75,USA/Canada/As,Instagram
3009,2842.0,141.61,141.61,West_EU,LinkedIn
3010,670.0,63.63,63.63,Rest_of_the_world,Instagram
3011,23.0,49.49,49.49,USA/Canada/As,Google
3012,1547.0,51.0,51.0,Rest_of_the_world,Google
3013,1708.0,156.0,156.0,Rest_of_the_world,LinkedIn
3014,143.0,96.99,96.99,Rest_of_the_world,YouTube
3015,347.0,119.0,119.0,Rest_of_the_world,Google
3016,816.0,119.0,119.0,USA/Canada/As,LinkedIn
3017,15.0,121.0,121.0,Rest_of_the_world,Google
3018,1211.0,0.0,0.0,Rest_of_the_world,Google
3019,49.0,143.8,143.8,USA/Canada/As,Google
3020,840.0,36.0,36.0,Rest_of_the_world,Instagram
3021,204.0,119.0,119.0,USA/Canada/As,Other
3022,989.0,18.07,18.07,USA/Canada/As,Instagram
3023,638.0,118.32,118.32,USA/Canada/As,Friend
3024,785.0,49.5,49.5,Rest_of_the_world,Google
3025,35.0,0.0,0.0,Rest_of_the_world,Facebook
3026,440.0,240.0,240.0,USA/Canada/As,YouTube
3027,4.0,348.0,281.105,USA/Canada/As,LinkedIn
3028,1467.0,119.0,119.0,USA/Canada/As,LinkedIn
3029,4298.0,78.88,78.88,Rest_of_the_world,YouTube
3030,426.0,36.0,36.0,Rest_of_the_world,LinkedIn
3031,261.0,174.0,174.0,Rest_of_the_world,YouTube
3032,848.0,119.0,119.0,Rest_of_the_world,Facebook
3033,148.0,36.0,36.0,Rest_of_the_world,LinkedIn
3034,179.0,36.0,36.0,USA/Canada/As,Instagram
3035,1447.0,174.0,174.0,USA/Canada/As,Instagram
3036,8.0,325.6,281.105,West_EU,LinkedIn
3037,634.0,119.0,119.0,Rest_of_the_world,Instagram
3038,714.0,91.8,91.8,Rest_of_the_world,YouTube
3039,2498.0,226.09,226.09,Rest_of_the_world,YouTube
3040,656.0,97.0,97.0,Rest_of_the_world,LinkedIn
3041,3029.0,149.99,149.99,Rest_of_the_world,LinkedIn
3042,517.0,348.0,281.105,USA/Canada/As,Google
3043,1031.0,67.9,67.9,Rest_of_the_world,Friend
3044,158.0,119.0,119.0,Rest_of_the_world,LinkedIn
3045,1964.0,119.0,119.0,Rest_of_the_world,LinkedIn
3046,1297.0,51.0,51.0,Rest_of_the_world,Instagram
3047,386.0,174.0,174.0,USA/Canada/As,Google
3048,3522.0,78.87,78.87,Rest_of_the_world,YouTube
3049,997.0,78.88,78.88,Rest_of_the_world,YouTube
3050,844.0,212.28,212.28,West_EU,Instagram
3051,170.0,91.5,91.5,Rest_of_the_world,YouTube
3052,5693.0,119.0,119.0,Rest_of_the_world,LinkedIn
3053,895.0,467.0,281.105,USA/Canada/As,Facebook
3054,534.0,184.44,184.44,USA/Canada/As,Friend
3055,5617.0,303.44,281.105,USA/Canada/As,YouTube
3056,309.0,121.0,121.0,USA/Canada/As,Facebook
3057,319.0,63.63,63.63,Rest_of_the_world,YouTube
3058,475.0,119.0,119.0,USA/Canada/As,Facebook
3059,565.0,121.0,121.0,USA/Canada/As,Instagram
3060,1212.0,63.63,63.63,Rest_of_the_world,Instagram
3061,1103.0,64.8,64.8,Rest_of_the_world,Instagram
3062,3448.0,36.0,36.0,USA/Canada/As,Friend
3063,485.0,285.27,281.105,West_EU,YouTube
3064,228.0,14.25,14.25,Rest_of_the_world,YouTube
3065,40.0,68.36,68.36,Rest_of_the_world,Google
3066,6463.0,143.61,143.61,USA/Canada/As,LinkedIn
3067,26.0,35.96,35.96,Rest_of_the_world,Friend
3068,195.0,373.2,281.105,USA/Canada/As,Google
3069,2482.0,70.07,70.07,USA/Canada/As,Google
3070,7569.0,36.0,36.0,USA/Canada/As,YouTube
3071,59.0,207.48,207.48,West_EU,YouTube
3072,510.0,135.23,135.23,USA/Canada/As,Facebook
3073,109.0,49.55,49.55,USA/Canada/As,LinkedIn
3074,151.0,184.44,184.44,USA/Canada/As,Facebook
3075,65.0,119.0,119.0,Rest_of_the_world,Facebook
3076,1705.0,9.5,9.5,Rest_of_the_world,YouTube
3077,2888.0,271.81,271.81,Rest_of_the_world,Google
3078,866.0,36.0,36.0,Rest_of_the_world,Instagram
3079,513.0,91.5,91.5,Rest_of_the_world,YouTube
3080,173.0,208.09,208.09,West_EU,YouTube
3081,1829.0,18.0,18.0,Rest_of_the_world,LinkedIn
3082,521.0,97.0,97.0,Rest_of_the_world,Facebook
3083,1931.0,119.0,119.0,USA/Canada/As,Facebook
3084,2949.0,64.8,64.8,Rest_of_the_world,Friend
3085,113.0,174.0,174.0,USA/Canada/As,YouTube
3086,410.0,119.0,119.0,USA/Canada/As,Facebook
3087,87.0,49.5,49.5,USA/Canada/As,Google
3088,1050.0,64.8,64.8,Rest_of_the_world,Other
3089,134.0,36.0,36.0,Rest_of_the_world,Google
3090,997.0,19.0,19.0,Rest_of_the_world,Instagram
3091,1597.0,91.51,91.51,Rest_of_the_world,Instagram
3092,5831.0,81.31,81.31,Rest_of_the_world,Google
3093,458.0,36.0,36.0,USA/Canada/As,LinkedIn
3094,145.0,78.87,78.87,Rest_of_the_world,Google
3095,1861.0,64.8,64.8,USA/Canada/As,Facebook
3096,290.0,142.8,142.8,West_EU,Google
3097,1032.0,184.44,184.44,USA/Canada/As,YouTube
3098,366.0,174.0,174.0,USA/Canada/As,YouTube
3099,497.0,78.87,78.87,Rest_of_the_world,YouTube
3100,3192.0,119.0,119.0,USA/Canada/As,Facebook
3101,184.0,119.0,119.0,West_EU,Facebook
3102,2136.0,121.0,121.0,Rest_of_the_world,Facebook
3103,527.0,174.0,174.0,Rest_of_the_world,YouTube
3104,2517.0,174.0,174.0,USA/Canada/As,Facebook
3105,384.0,29.01,29.01,USA/Canada/As,YouTube
3106,201.0,36.0,36.0,USA/Canada/As,Other
3107,1634.0,36.0,36.0,USA/Canada/As,Google
3108,830.0,18.0,18.0,Rest_of_the_world,Facebook
3109,356.0,35.99,35.99,USA/Canada/As,YouTube
3110,152.0,19.0,19.0,Rest_of_the_world,YouTube
3111,769.0,119.0,119.0,Rest_of_the_world,Facebook
3112,4150.0,34.2,34.2,Rest_of_the_world,Google
3113,259.0,119.0,119.0,USA/Canada/As,Facebook
3114,444.0,173.75,173.75,USA/Canada/As,YouTube
3115,451.0,183.0,183.0,Rest_of_the_world,YouTube
3116,423.0,119.0,119.0,USA/Canada/As,Instagram
3117,167.0,42.8,42.8,West_EU,YouTube
3118,69.0,119.0,119.0,USA/Canada/As,Instagram
3119,799.0,119.0,119.0,Rest_of_the_world,LinkedIn
3120,1114.0,34.2,34.2,Rest_of_the_world,Google
3121,273.0,174.0,174.0,Rest_of_the_world,YouTube
3122,1.0,27.0,27.0,USA/Canada/As,YouTube
3123,267.0,119.0,119.0,USA/Canada/As,Instagram
3124,360.0,174.0,174.0,USA/Canada/As,Google
3125,1308.0,365.75,281.105,Rest_of_the_world,Other
3126,1573.0,27.0,27.0,Rest_of_the_world,LinkedIn
3127,104.0,149.57,149.57,USA/Canada/As,Google
3128,114.0,119.0,119.0,Rest_of_the_world,Google
3129,1584.0,19.0,19.0,Rest_of_the_world,Facebook
3130,2029.0,172.8,172.8,Rest_of_the_world,Facebook
3131,601.0,119.0,119.0,Rest_of_the_world,LinkedIn
3132,298.0,119.0,119.0,Rest_of_the_world,Instagram
3133,122.0,112.48,112.48,Rest_of_the_world,Google
3134,605.0,184.44,184.44,USA/Canada/As,YouTube
3135,264.0,119.0,119.0,USA/Canada/As,Other
3136,181.0,63.63,63.63,Rest_of_the_world,YouTube
3137,385.0,19.0,19.0,Rest_of_the_world,YouTube
3138,709.0,78.88,78.88,Rest_of_the_world,YouTube
3139,3928.0,220.99,220.99,West_EU,YouTube
3140,130.0,119.0,119.0,USA/Canada/As,Instagram
3141,254.0,240.0,240.0,Rest_of_the_world,Friend
3142,196.0,35.7,35.7,Rest_of_the_world,YouTube
3143,1718.0,19.0,19.0,Rest_of_the_world,Google
3144,707.0,174.0,174.0,USA/Canada/As,Google
3145,125.0,149.99,149.99,USA/Canada/As,YouTube
3146,2411.0,97.0,97.0,USA/Canada/As,Friend
3147,1511.0,217.5,217.5,West_EU,Google
3148,23606.0,159.74,159.74,USA/Canada/As,Google
3149,602.0,93.73,93.73,USA/Canada/As,Google
3150,602.0,49.41,49.41,Rest_of_the_world,YouTube
3151,326.0,49.5,49.5,USA/Canada/As,Google
3152,3513.0,36.0,36.0,Rest_of_the_world,LinkedIn
3153,4025.0,86.12,86.12,Rest_of_the_world,Instagram
3154,495.0,119.0,119.0,USA/Canada/As,Instagram
3155,1031.0,174.0,174.0,Rest_of_the_world,YouTube
3156,3495.0,35.15,35.15,Rest_of_the_world,Instagram
3157,3192.0,149.99,149.99,Rest_of_the_world,Facebook
3158,2540.0,19.0,19.0,Rest_of_the_world,YouTube
3159,597.0,184.33,184.33,USA/Canada/As,YouTube
3160,345.0,49.46,49.46,USA/Canada/As,LinkedIn
3161,18.0,174.0,174.0,USA/Canada/As,YouTube
3162,1737.0,36.0,36.0,Rest_of_the_world,Instagram
3163,341.0,149.9,149.9,Rest_of_the_world,Google
3164,3102.0,173.17,173.17,USA/Canada/As,Facebook
3165,507.0,293.0,281.105,USA/Canada/As,Facebook
3166,151.0,174.0,174.0,USA/Canada/As,Other
3167,375.0,64.8,64.8,USA/Canada/As,Instagram
3168,719.0,124.11,124.11,West_EU,YouTube
3169,392.0,173.49,173.49,USA/Canada/As,Instagram
3170,872.0,91.5,91.5,Rest_of_the_world,Google
3171,3105.0,174.0,174.0,USA/Canada/As,Friend
3172,1.0,240.0,240.0,USA/Canada/As,YouTube
3173,16.0,268.99,268.99,Rest_of_the_world,Instagram
3174,3.0,119.0,119.0,USA/Canada/As,Instagram
3175,61.0,119.0,119.0,Rest_of_the_world,Google
3176,2444.0,173.01,173.01,West_EU,Friend
3177,82.0,119.0,119.0,USA/Canada/As,Instagram
3178,282.0,174.24,174.24,USA/Canada/As,YouTube
3179,112.0,149.99,149.99,USA/Canada/As,YouTube
3180,1654.0,36.0,36.0,USA/Canada/As,YouTube
3181,1119.0,77.11,77.11,Rest_of_the_world,Instagram
3182,4.0,49.4,49.4,USA/Canada/As,Google
3183,818.0,173.47,173.47,USA/Canada/As,YouTube
3184,1789.0,64.8,64.8,USA/Canada/As,LinkedIn
3185,66.0,174.0,174.0,USA/Canada/As,YouTube
3186,1.0,184.44,184.44,USA/Canada/As,YouTube
3187,778.0,129.68,129.68,West_EU,Google
3188,1872.0,213.36,213.36,USA/Canada/As,YouTube
3189,200.0,78.88,78.88,Rest_of_the_world,YouTube
3190,528.0,78.87,78.87,Rest_of_the_world,Friend
3191,57.0,49.59,49.59,USA/Canada/As,Google
3192,259.0,97.0,97.0,USA/Canada/As,Other
3193,48.0,36.0,36.0,USA/Canada/As,Other
3194,1590.0,91.8,91.8,Rest_of_the_world,YouTube
3195,482.0,149.99,149.99,Rest_of_the_world,YouTube
3196,3.0,96.99,96.99,Rest_of_the_world,YouTube
3197,1442.0,18.0,18.0,Rest_of_the_world,LinkedIn
3198,402.0,207.94,207.94,West_EU,YouTube
3199,129.0,36.0,36.0,USA/Canada/As,Google
3200,4.0,149.99,149.99,USA/Canada/As,YouTube
3201,71.0,119.0,119.0,USA/Canada/As,Google
3202,165.0,149.99,149.99,USA/Canada/As,Facebook
3203,1788.0,180.8,180.8,West_EU,YouTube
3204,1328.0,149.99,149.99,USA/Canada/As,Google
3205,7.0,149.99,149.99,Rest_of_the_world,LinkedIn
3206,18.0,78.87,78.87,Rest_of_the_world,Friend
3207,236.0,150.44,150.44,USA/Canada/As,Facebook
3208,546.0,178.34,178.34,West_EU,YouTube
3209,48.0,149.99,149.99,USA/Canada/As,YouTube
3210,163.0,19.0,19.0,Rest_of_the_world,YouTube
3211,107.0,149.24,149.24,West_EU,LinkedIn
3212,1360.0,78.87,78.87,Rest_of_the_world,YouTube
3213,129.0,78.87,78.87,Rest_of_the_world,YouTube
3214,1217.0,149.99,149.99,USA/Canada/As,Google
3215,259.0,149.99,149.99,USA/Canada/As,Google
3216,101.0,119.0,119.0,USA/Canada/As,Other
3217,274.0,44.07,44.07,West_EU,Other
3218,242.0,123.55,123.55,Rest_of_the_world,YouTube
3219,2047.0,149.99,149.99,USA/Canada/As,Other
3220,299.0,149.99,149.99,USA/Canada/As,Google
3221,145.0,149.6,149.6,USA/Canada/As,YouTube
3222,37.0,149.99,149.99,USA/Canada/As,LinkedIn
3223,759.0,78.87,78.87,Rest_of_the_world,YouTube
3224,15.0,149.99,149.99,USA/Canada/As,YouTube
3225,701.5,119.0,119.0,Rest_of_the_world,Instagram
3226,986.0,149.99,149.99,USA/Canada/As,Google
3227,77.0,78.87,78.87,Rest_of_the_world,YouTube
3228,6.0,149.99,149.99,USA/Canada/As,YouTube
3229,162.0,178.11,178.11,West_EU,Friend
